!	!	!	PUNCT	preanno
foatt	fåt	fåten	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
foatt	fåt	fåten	VERB.3.Sg.Ind.Prt.wk	0.551569506726457	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
foatt	fåt	fåten	VERB.PPast.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fo	sO	sO	ADV.ocr
föhlen	fÖ'len	fÖlen	VERB.Inf
föhl'	fÖl	fÖlen	VERB.1.Sg.Ind.Prs
föhlte	fÖl'te	fÖlen	VERB.1.Sg.Ind.Prt.wk.hd
Föhlt	fÖlt	fÖlen	VERB.1.Sg.Ind.Prt.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Föhlt	fÖlt	fÖlen	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Föhlt	fÖlt	fÖlen	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Föhlt	fÖlt	fÖlen	VERB.3.Sg.Ind.Prt.wk	0.979838709677419	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Föhlt	fÖlt	fÖlen	VERB.PPast.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Fohren	fO'ren	fOr	NOUN.Fem.Pl_en.Acc	"Fuhren"
föhr'	fœr	fœren	VERB.1.Sg.Ind.Prs	"fahren"
föhr'n	fÖ'ren	fÖren	VERB._.Pl.Ind.Prs
föhrt	fœrt	fœren	VERB.1.Sg.Ind.Prt.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
föhrt	fœrt	fœren	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
föhrt	fœrt	fœren	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
föhrt	fœrt	fœren	VERB.3.Sg.Ind.Prt.wk	0.551569506726457	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
föhrt	fœrt	fœren	VERB.PPast.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
folgen	fol'gen	folgen	VERB.Inf	0.983388704318937	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
folgen	fol'gen	folgen	VERB._.Pl.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
folgt	folgt	folgen	VERB.3.Sg.Ind.Prs
föll'n	sö'len	sœlen	VERB._.Pl.Ind.Prs.ocr
fönn	sön	sO/ADV+En	DET.Ind.Neut.Acc.Sg.ocr
Fööte	fÖ'te	fOt	NOUN.Masc.Pl_"_e.Acc
Forcht	forxt	forxt	NOUN.Fem.Acc.Sg
Förcht't	förxt	förxten	VERB.3.Sg.Ind.Prs
Frankfort	frank'fort	frankfort	PROPN.Top.Neut.Dat.Sg
Frankriech	frank'rIk?	frank+rIk	PROPN.Top.Neut.Dat.Sg
fräten	frÄ'ten	frÄten	VERB.Inf
Frät'n	frÄ'ten	frÄten/VERB.Inf	NOUN.Neut.Nom.Sg
fratten	fra'ten	frÄten	VERB._.Pl.Ind.Prt.st.v
fratt	frat	frÄten	VERB.1.Sg.Ind.Prt.wk.st	0.931034482758621	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fratt	frat	frÄten	VERB.3.Sg.Ind.Prt.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frechheit	frex'heit	frex/ADJ.Pos.hd-heit	NOUN.Fem.Nom.Sg.hd
Freede	frE'de	frEd	NOUN.Masc.Nom.Sg.arch
Freedensboade	frE'dens'bå'de	frEd/NOUN.Masc-ens+båd	NOUN.Masc.Nom.Sg	"Friedensbote"
Fremme	fre'me	fremd	ADJ.Pos.Masc.Nom.Sg.st
Fremme	fre'me	fremd/ADJ.Pos	NOUN.Masc.Nom.Sg
Fremmes	fre'mes	fremd	ADJ.Pos.Neut.Nom.Sg.st
Fremmes	fre'mes	fremd/ADJ.Pos	NOUN.Neut.Nom.Sg
freuet	fräu'et	fräuen	VERB.3.Sg.Ind.Prs.arch
freu'	fräu'	freuen	VERB.1.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
freu'	fräu'	freuen	VERB.2.Sg.Imp.hd	0.865079365079365	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
freu'n	fräun	fräuen	VERB.Inf
freu'te	fräu'te	fräuen	VERB.1.Sg.Ind.Prt.wk.arch
Freut	fräut	fräuen	VERB.1.Sg.Ind.Prt.wk.hd	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Freut	fräut	fräuen	VERB.2.Pl.Imp.hd	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Freut	fräut	fräuen	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Freut	fräut	fräuen	VERB.3.Sg.Ind.Prt.wk.hd	0.551569506726457	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
freu't	fräut	fräuen	VERB.3.Sg.Ind.Prs
Freut	fräut	fräuen	VERB.PPast.wk.hd	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Friedrich	frId'rix	frIdrix	PROPN.Masc.Nom.Sg
Friedrich	frId'rix	frIdrix	PROPN.Masc.Acc.Sg
Frie	frI	frI	ADJ.Pos.Fem.Acc	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADJ.Pos.Fem.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADJ.Pos.Masc.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADJ.Pos.Neut.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADJ.Pos.Neut.Nom.wk	0.91044776119403	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADJ.Pos.Pl.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADJ.Pos.Pl.Nom.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frie	frI	frI	ADV	0.696517412935323	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frieheitshelden	frI'heits'hel'den	frI/ADJ.Pos-heit/NOUN.Fem-s+held	NOUN.Masc.Pl_en.Acc.hd
frielich	frI'lix	frIlix	ADJ.Pos.Fem.Acc	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADJ.Pos.Fem.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADJ.Pos.Masc.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADJ.Pos.Neut.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADJ.Pos.Neut.Nom.wk	0.91044776119403	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADJ.Pos.Pl.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADJ.Pos.Pl.Nom.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frielich	frI'lix	frIlix	ADV	0.696517412935323	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frischen	frI'Sen	friS	ADJ.Pos.Masc.Acc	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frischen	frI'Sen	friS	ADJ.Pos.Pl.Acc.wk	0.961538461538462	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Frischen	frI'Sen	friS	ADJ.Pos.Pl.Nom.wk	0.961538461538462	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frisch	friS	friS	ADJ.Pos.Fem.Acc	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frisch	friS	friS	ADJ.Pos.Fem.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frisch	friS	friS	ADJ.Pos.Masc.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frisch	friS	friS	ADJ.Pos.Neut.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frisch	friS	friS	ADJ.Pos.Neut.Nom.wk	0.91044776119403	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frisch	friS	friS	ADV	0.696517412935323	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Fritt	frit	frÄten	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Fritt	frit	frÄten	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Fritt	frit	frÄten	VERB.PPast.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
froagen	frå'gen	frågen	VERB.Inf
froagen	frå'gen	frågen	VERB._.Pl.Ind.Prs
froagte	fråg'te	frågen	VERB.1.Sg.Ind.Prt.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Froagt	frågt	frågen	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Froagt	frågt	frågen	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frog	frOg	frågen	VERB.3.Sg.Ind.Prt.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fröggt	frögt	frågen	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fröggt	frögt	frågen	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
frog'n	frO'gen	frågen	VERB._.Pl.Ind.Prt.st
frohen	frO'en	frO	ADJ.Pos.Masc.Acc.Sg.st
froh	frO	frO	ADJ.Pos.Pred
froh	frO	frO	ADV
fröh	frÖ	frÖ	ADV
früdig	frÜ'dig	frÜd/NOUN.Fem-ig	ADV
frümm'n	frü'men	frümen	VERB.Inf
fründlich	fründ'lix	fründlix	ADV
fründlich	fründ'lix	fründlix	ADJ.Pos.Pred
Fru'nsminsch	frUns'minS	frU/NOUN.Fem-ens+minS	NOUN.Masc.Nom.Sg
fülwst	sülvst	sülv	ADV.Pron.Refl.Spv
fung	fung	fängen	VERB.1.Sg.Ind.Prt.wk.st	0.931034482758621	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fung	fung	fängen	VERB.3.Sg.Ind.Prt.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fünne	fü'ne	finden	VERB.3.Sg.Sbj.Prt.st
funn	fun	finen	VERB.3.Sg.Ind.Prt.st.iii
funn'n	fun'	finen	VERB.PPast.st
fünst	sünst	sünst	ADV
fürig	fÜ'rig	fÜrig	ADJ.Pos.Fem.Acc	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADJ.Pos.Fem.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADJ.Pos.Masc.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADJ.Pos.Neut.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADJ.Pos.Neut.Nom.wk	0.91044776119403	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADJ.Pos.Pl.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADJ.Pos.Pl.Nom.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fürig	fÜ'rig	fÜrig	ADV	0.696517412935323	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Furt	fUrt	fOrt	ADV
Furt	fUrt	fOrt	PART
furtgehetzt	fUrt'ge'hetst	fOrt/ADV+hetsen	VERB.PPast.wk.hd
furtschloan	fUrt'Slån	fOrt/ADV+slån	VERB.Inf
füss	süs	süs	ADV	"sonst", neben "sünst"
Fuulen	fU'len	fUl	ADJ.Pos.Pl.Nom.wk
Fuulen	fU'len	fUl/ADJ.Pos	NOUN.Pl.Nom
fuuler	fU'ler	fUl	ADJ.st.Masc.Nom.Pos.Sg	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
fuul	fUl	fUl	ADJ.Pos.Pred
gäb'n	gÄ'ben?	gÄven	VERB._.Pl.Sbj?.Prt?.st
gäb'n	gÄ'ben?	gÄven	VERB._.Pl.Ind?.Prs?
gaff	gaf	gÄven	VERB.3.Sg.Ind.Prt.st
gaff	gaf	gÄven	VERB.1.Sg.Ind.Prt.st
Galilä'sche	ga'li'lÄ'Se	galilÄa/PROPN.Top.Neut-S	ADJ.Pos.Neut.Acc.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Fem.Nom.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Fem.Dat.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Fem.Acc.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Neut.Nom.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Neut.Acc.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Neut.Dat.Sg.wk
Ganze	gant'se	gants	ADJ.Pos.Masc.Nom.Sg.wk
Ganze	gant'se	gants/ADJ.Pos-e	NOUN.Neut.Acc.Sg
ganzer	gant'ser	gants	ADJ.Pos.Masc.Dat.Sg.st
Ganz	gants	gants	ADV
gänzlich	gents'lix	gants/ADV-"lix	ADV
gärne	gÄr'ne	gÄrn	ADV.arch
gäru	gÄrn	gÄrn	ADV.ocr
Gäw	gÄv	gÄven	VERB.1.Sg.Sbj.Prt.st	0.6	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw	gÄv	gÄven	VERB.3.Sg.Ind.Prt.wk	0.8	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw	gÄv	gÄven	VERB.3.Sg.Sbj.Prt.st	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw	gÄv	gÄven	VERB._.Pl.Sbj.Prt	0.6	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw'	gev'	gÄven	VERB.1.Sg.Sbj.Prt.st	0.6	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw'	gev'	gÄven	VERB.3.Sg.Ind.Prt.wk	0.8	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw'	gev'	gÄven	VERB.3.Sg.Sbj.Prt.st	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gäw'	gev'	gÄven	VERB._.Pl.Sbj.Prt	0.6	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gebäden	ge'bÄ'den	bÄden	VERB.PPast.st.v.hd	"gebeten"
Gebeen	ge'bEn	ge-bEn	NOUN.Neut.Dat.Sg
Geben	gE'ven	gEven	VERB.Inf
Geben	gE'ven	gEven	VERB.PPast.st
Geben	gE'ven	gEven/VERB.Inf	NOUN.Neut.Dat.Sg
Geben	gE'ven	gEven/VERB.Inf	NOUN.Neut.Nom.Sg
Geben	gE'ven	gÄven	VERB._.Pl.Ind.Prt.st.v
Geben	ge'ven	gÄven	VERB._.Pl.Ind.Prs.v
gebett't	ge'bet	bÄden?	VERB.PPast.wk.hd	"gebetet"
Geb	gEb	gÄven	VERB.1.Sg.Ind.Prs
gebläb'n	ge'blÄ'ben	bLiven	VERB.PPast.st.hd
gebloasen	ge'blå'sen	blåsen	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geb'n	gÄ'ben	gÄven	VERB._.Pl.Ind.Prs
geb'n	gÄ'ben	gÄven	VERB.Inf
geb'n	gÄ'ben	gÄven	VERB.PPast.st
geböömt	ge'bÖmt	bÖmen	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gebracht	ge'braxt	bringen	VERB.PPast.wk.hd
gebrächt	ge'brext	bringen	VERB.PPast.wk.hd
gebrennt	ge'brent	brenen	VERB.PPast.wk.hd
geb't	gEb't	gÄven	VERB.1.Sg.Ind.Prs PRON.3.Sg.Neut.Acc.clit
Gebühr	ge'bÜr	gebÜr	NOUN.Fem.Dat.Sg.hd
gebunn'n	ge'bun'	binden	VERB.PPast.st.hd
gebütt	ge'büt	ge-bEden?	VERB.3.Sg.Ind.Prs	"gebietet"
gedacht	ge'daxt	denken	VERB.PPast.wk.hd
gedeckt	ge'dekt	gedekt	ADJ.Pos.Pred	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedeckt	ge'dekt	gedekt	ADV.hd	0.78125	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedeihn	ge'dein	gedeihen	VERB.Inf	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedeihn	ge'dein	gedeihen	VERB._.Pl.Ind.Prs.hd	0.865497076023392	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedeih'n	ge'dein	ge-deien	VERB.Inf.hd
gedoahn	ge'dån	dOn	AUX.PPast.st.hd
gedräb'n	ge'drÄ'ben	drIven	VERB.PPast.st.hd
Geduld	ge'duld	geduld	NOUN.Fem.Acc.Sg.hd
gedullig	ge'du'lig	gedulix	ADJ.Pos.Fem.Acc	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADJ.Pos.Fem.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADJ.Pos.Masc.Nom	0.925373134328358	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADJ.Pos.Neut.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADJ.Pos.Neut.Nom.wk	0.91044776119403	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADJ.Pos.Pl.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADJ.Pos.Pl.Nom.wk	0.90547263681592	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gedullig	ge'du'lig	gedulix	ADV	0.696517412935323	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geehret	gE'ret	Eren	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geeten	gE'ten	gEten	VERB.Inf	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geeten	gE'ten	gEten	VERB._.Pl.Ind.Prs	0.865497076023392	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gefährlich	ge'fÄr'lix	ge-far/NOUN.Fem.hd-"lix	ADV
gefallen	ge'fa'len	ge-falen	VERB.Inf	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gefallen	ge'fa'len	ge-falen	VERB._.Pl.Ind.Prs	0.865497076023392	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gefällig	ge'fe'lig	gefelix	ADV	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gefall'n	ge'fa'len	falen	VERB.PPast.st.hd
Gefall'n	ge'fa'len	ge-falen	VERB._.Pl.Ind.Prs
Gefall'n	ge'fa'len	ge-falen	VERB.Inf
Gefall'n	ge'fa'len	ge-falen/VERB.Inf	NOUN.Neut.Dat.Sg
Gefällt	ge'felt	ge-falen	VERB.3.Sg.Ind.Prs
gefeel	ge'fEl	ge-falen	VERB.3.Sg.Ind.Prt.st
gefischt	ge'fiSt	fiSen	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geflennt	ge'flent	flenen	VERB.PPast.wk.hd
Gefloocht	ge'flOxt	flOxen	VERB.PPast.wk.hd
Gefoahr	ge'får	ge-får	NOUN.Fem.Dat.Sg
Gefoahr	ge'får	ge-får	NOUN.Fem.Nom.Sg
Gefoahr	ge'får	ge-får	NOUN.Fem.Acc.Sg
geföhrt	ge'fÖrt	fÖren	VERB.PPast.wk.hd
gefproaken	ge'språ'ken	sprÄken	VERB.PPast.st.hd.ocr
gefreut	ge'fräut	fräuen	VERB.PPast.wk.hd
gefroagt	gef'rågt	frågen	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gefüllt	ge'fült	gefült	ADV	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gefunnen	ge'fu'nen	finen	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gefunn'net	ge'fu'net	finden/VERB.PPast.wk.hd	ADJ.Pos.Neut.Nom.Sg.st
gefunn'n	ge'fun'	finden	VERB.PPast.st.hd
gegeben	ge'gE'ben	gÄven	VERB.PPast.st.hd
gegeb'n	ge'gE'ben	gÄven	VERB.PPast.st.hd
gegen	gÄ'gen	gÄgen	ADP
gegnält	ge'kwÄlt?	kwÄlen?	VERB.PPast.wk.hd.ocr
gegnurrt	geg'nurt	gnuren	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gegrämt	ge'grÄmt	grÄmen	VERB.PPast.wk.hd
gehat	ge'hat	heben	AUX.PPast.arch
geheeten	ge'hE'ten	hEten	VERB.PPast.wk	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geholl'n	ge'ho'len	holen	VERB.PPast.st.hd	"gehalten"
gehöret	ge'hÖ'ret	hÖren	VERB.PPast.wk.arch.hd
Gehorken	ge'hor'ken	ge-horken	VERB.Inf	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gehorken	ge'hor'ken	ge-horken	VERB._.Pl.Ind.Prs	0.865497076023392	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gehorsoam	ge'hOr'såm	ge-hOr-såm/ADJ.Pos	NOUN.Masc.Acc.Sg
Gehorsoam	ge'hOr'såm	ge-hOr-såm	ADJ.Pos.Pred
gehört	ge'hÖrt	hÖren	VERB.PPast.wk.hd
Geiht	geit	gån	VERB.1.Sg.Ind.Prt.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Geiht	geit	gån	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Geiht	geit	gån	VERB.3.Sg.Ind.Prt.wk	0.551569506726457	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Geiht	geit	gån	VERB.PPast.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geiht't	geit't	gån	VERB.3.Sg.Ind.Prs PRON.3.Sg.Neut.Nom.clit
gejoagte	ge'jåg'te	jågen/VERB.PPast.wk.hd	ADJ.Pos.Pl.Nom.st
Gejoagt	ge'jågt	jågen	VERB.PPast.wk.hd
gekegelt	ge'kE'gelt	ge-kEgel/NOUN.Masc.hd-en	VERB.PPast.wk.hd
gekehrt	ge'kErt	kEren	VERB.PPast.wk.hd
gekennt	ge'kent	kenen	VERB.PPast.wk.hd
Geknurr	ge'knur	ge-knur	NOUN.Neut.Dat?.Sg
gekoakt	ge'kåkt	kåken	VERB.PPast.wk.hd
gekoam	ge'kåm'	kåmen	VERB.PPast.st.hd
geköhlet	ge'kÖ'let	kÖlen	VERB.PPast.wk.arch.hd
gekrägen	ge'krÄ'gen	krIgen	VERB.PPast.st.i.hd
gekunnt	ge'kunt	kœnen	AUX.PPast.wk.hd
geläden	ge'lÄ'den	lIden	VERB.PPast.st.i.hd
gelangen	ge'lan'gen	ge-langen	VERB.Inf	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gelangen	ge'lan'gen	ge-langen	VERB._.Pl.Ind.Prs	0.865497076023392	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gelang'n	ge'lan'gen	gelangen	VERB.Inf.hd
gelang'n	ge'lan'gen	gelangen	VERB._.Pl.Ind.Prs.hd
gelärmt	ge'lermt	lärm/NOUN.Masc-en	VERB.PPast.wk.hd
geleckt	ge'lekt	leken	VERB.PPast.wk.hd
geleggt	ge'legt	legen	VERB.PPast.wk.hd
gelehrt	ge'lErt	lEren	VERB.PPast.wk.hd
gelest	ge'lÄst	lÄsen	VERB.PPast.wk.hd
gelingen	ge'lin'gen	gelingen	VERB.Inf	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gelingen	ge'lin'gen	gelingen	VERB._.Pl.Ind.Prs.hd	0.865497076023392	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
geling'n	ge'lin'gen	ge-lingen	VERB.Inf
gell'n	ge'len	gelden	VERB.Inf
geloaten	ge'lå'ten	låten/VERB.PPast.st.viia.hd	ADV
geloaten	ge'lå'ten	låten	VERB.PPast.st.viia.hd
Gelt	gelt	gelten	VERB.2.Pl.Imp	0.663677130044843	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gelt	gelt	gelten	VERB.3.Sg.Ind.Prs	1	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
Gelt	gelt	gelten	VERB.PPast.wk	0.556053811659193	dict/vocab.json	full_forms/jung-1855-gedichte.from_dict.tsv
gelüftet	ge'lüf'tet	luft/NOUN.Fem-"en	VERB.PPast.wk.hd
Gemeende	ge'mEn'de	gemEnd	NOUN.Fem.Nom.Sg.arch
Gemeene	ge'mE'ne	gemEn	ADJ.Pos.Pl.Nom.st
Gemeene	ge'mE'ne	gemEn/ADJ.Pos	NOUN.Neut.Acc.Sg
Gemeene	ge'mE'ne	gemEn/ADJ.Pos	NOUN.Neut.Dat.Sg
Gemeene	ge'mE'ne	gemEn/ADJ.Pos	NOUN.Pl?.Nom?	"die Gemeinen?"
Gemeene	ge'mE'ne	gemEn/ADJ.Pos	NOUN.Pl.Dat	"Gemeinen"?
Gemeene	ge'mE'ne	gemEn/ADJ.Pos	NOUN.Fem.Dat.Sg	"Gemeinde"?
Gemeen	ge'mEn	gemEn/ADJ.Pos	NOUN.Neut.Nom.Sg
gemoakt	ge'måkt	måken	VERB.PPast.wk.hd
genärrt	ge'nert	nar/NOUN.Masc-"en	VERB.PPast.wk.hd
