!	!	_	PUNCT
"	"	''	PUNCT
&	&	&	CCONJ
&	&	&	SYM
(	(	(	PUNCT
)	)	)	PUNCT
*	*	*	SYM
,	,	,	PUNCT
anstännig	an'ste'nig	an+stenig	ADJ.Pos.Masc.Nom	0.925373134328358	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstännig	an'ste'nig	an+stenig	ADJ.Pos.Neut.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstännig	an'ste'nig	an+stenig	ADJ.Pos.Neut.Nom.wk	0.91044776119403	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstännig	an'ste'nig	an+stenig	ADJ.Pos.Pl.Acc.wk	0.90547263681592	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstännig	an'ste'nig	an+stenig	ADJ.Pos.Pl.Nom.wk	0.90547263681592	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstännig	an'ste'nig	an+stenig	ADV	0.696517412935323	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstatt	an'stat	an+stat	SCONJ.hd
anstellen	an'ste'len	an+stelen	VERB.Inf
anstellt	an'stelt	an+stelen	VERB.PPast.wk
Anstiftern	an'stif'tern	an+stiften/VERB-er/NOUN.Masc-n?	NOUN.Fem?.Nom.Sg
anstift't	an'stift	an+stiften	VERB.PPast.wk
anstöten	an'stÖ'ten	anstÖten	VERB.Inf	1	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
anstöten	an'stÖ'ten	anstÖten	VERB._.Pl.Ind.Prs	0.865497076023392	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
Anstrich	an'strix	an+strix	NOUN.Masc.Acc.Sg.hd
antalen	an'tå'len	an+tålen	VERB.Inf
an't	an't	an	ADP DET.Def.Neut.Dat.Sg.clit
an't	an't	an	ADP DET.Def.Neut.Acc.Sg.clit
an't	an't	an	ADP DET.Def.Fem.Acc.Sg.clit
an't	an't	an	ADP DET.Def.Fem.Acc.Sg.clit
anteekent	an'tE'kent	an+tEken/NOUN.Neut-en	VERB.PPast.wk
antofangen	an'tO'fan'gen	an+fängen	VERB.Inf_to
antofaten	an'tO'få'ten	an+fåten	VERB.Inf_to	1	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
antogriepen	an'tOg'rI'pen	an+grIpen	VERB.Inf_to	1	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
antohollen	an'tO'ho'len	an+holen	VERB.Inf_to
antoliemen	an'tO'lI'men	an+lImen	VERB.Inf_to	1	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
antonehmen	an'tO'nE'men	an+nÄmen	VERB.Inf_to	1	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
antopurren	an'tO'pu'ren	an+puren	VERB.Inf_to
antrecken	an'trek'en	an+treken	VERB.Inf
antreden	ant'rE'den	an+trEden	VERB.Inf	1	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
antreden	ant'rE'den	an+trEden	VERB._.Pl.Ind.Prs	0.865497076023392	dict/vocab.json	full_forms/doerr-1884-goederschlaechter.from_dict.tsv
antwurdt	ant'wUrt	antwOrten	VERB.3.Sg.Ind.Prs
antwurkte	ant'wUr'te	ant-wOrden	VERB.3.Sg.Ind.Prt.wk.ocr
